id,tweet,label
7432,I'd like to add that the media reporting on this paper is diabolical .,0
9485,I 'm glad we were able to get back to NS in the NS thread .,0
9190,Anyways WELCOME !,0
627,"Also : National Alliance Local Area Contacts Riverside , CA ( 909 ) 789-4215 http://www.natvan.com/phone-numbers/",0
6333,I am looking for people in north county area .,0
4947,- = Wulfi = -,0
5080,"This guy seems to get it but otherwise : Sorry jigs , you 're on your own",1
4244,I also hope you are not exaggerating anything as children sometimes do .,0
8998,They are totally adorable !,0
4765,Does n't sound like I 'm missing much anyway .,0
1601,Please notice my lengthy thread showing just a small portion of the jobs available in this area .,0
10274,Blacks and Muslims are the majority .,0
1269,Kettledrummer Elo Sambo Prussian Life Guard Hussars,0
128,Professor Kassin 's research focuses on the remarkable phenomenon of false confessions in criminal investigations--which are far more common than one might expect .,0
6790,"Predator Xtreme , August 2015",0
1711,I think the cop was white .,0
4182,"It is good that anti-White , is working its way out into the mainstream though .",0
7454,"I see a man with a somewhat Nordic nose and white , not dark , hair .",0
4235,To think that such a great Christian nation as Ireland has an Islamic Foundation is sickening .,1
6088,Readers are encouraged to go to Websites for information on costs and financial aid offered by these excellent schools .,0
2398,Perhaps people will take you more seriously if you do n't make as many grammar errors and using repulsive language .,0
6281,Goals??,0
9797,The Feb 14 `` Love your race '' flier drive is coming up soon .,0
9012,I'd have to say that quite simply he is the greatest human to ever walk on this planet .,0
1186,"Do ` F * ck with our families , buckwheat !!",0
10013,"Light from the explosion first reached planet Earth over 30,000 years ago .",0
10481,NUCLEAR PLANT HAS FULLY EXPLODED !,0
6932,"Also , atrabiliar ( ah-truh-BIL-yar ) [ Origin : 1645 55 ; < L atra bili ( s ) black bile + - ous ] at · ra · bil · ious · ness , n .",0
1977,Bonnier probably control some 70 % or so of all media in Sweden .,0
5314,"Save this website in your favorites , and spread it around .",0
10581,Isn't wonderful to both be living in a free nation with a First Amendment where you can have your dictionary definition that works for you and I can have my dictionary definition that works for me ?,0
4247,It failed due to lack of funding .,0
8504,Make it happen !,0
915,This boy is not tatar-looking .,0
1305,"Yes, not to mention lagathas Amazonian warriors .",0
6302,There must be much less whites and much more blacks and Jews than what the statistics tell us .,0
3049,Or make something in the internet against thi injustice some times is hit a global repercussion and can help this .,0
10193,For more on The Knight 's Party .,0
1273,TV 3 I think is controlled by Swedish Gentile Stenbeck family .,0
8697,"let me say it like this : I HATE SCHOOL , I HATE LEARNING AND I HATE READING .",0
2796,new to the hole scene 20/m from connecticut make sure you find the real people and not the hole fake wp people,0
1398,Every country has their own spirit .,0
3358,Well at least I was when is was 15 that 's how long ago the picture was taken .,0
183,"For a book on algebraic word problems , look at Thurman Peterson 's `` Intermediate Algebra for College Students '' ( revised edition , 1954 ) .",0
5840,I hope all make you feel welcome Glad you finally decided to join .. and you are young enough to post stuff here,0
6575,"Ordered a copy the other day , cannot wait to settle down for a good read in front of the fire here .",0
7492,"I've only seen four Jews in my whole life , and those Jews were on the Silja Europa ship , going to Stockholm .",0
6148,Explain how liberals are liars and anti-White and tell her about crime statistics .,1
9335,I pre-screen movies for them .,0
8047,Travel through the USA 5 .,0
4567,Sharpton just wants to get his hands on da White House fleet of limousines .,0
8853,Rosanna Davison I think is her name .,0
8689,These two elements in your comment are quite baffling .,0
2656,14 Athenian Warrior,0
8893,1330 WFIN News with Tom Sheldon and Scott Jennings - Findlay Ohio,0
9305,I think the final bills should be online at least a month before they are scheduled for a vote .,0
1961,http://www.exterminationist.com/science.htmhttp://www.exterminationist.com/leaflets.htm There is alot of work to be done .,0
4992,That will narrow it down for most folk .,0
4891,"these are two pictures of me , l am a proud Croatian redneck , l drink rakija , eat lamb and get in fights as often as l can and l go to the gym once a week , yihaa !!!!!!",0
7359,I put that they were good for White youth .,0
10146,Perhaps you should x2 the number of mods so this pathetic situation can be fixed .,0
7978,things u put on yer teeth just kidding ... seen guys with those things that suppose to hold up pants ? theyre red or white ? and theyre not belts. welcome to skinhead charades .,1
10675,There are a crap load of people from so cal and a whole bunch just went to a show last weekend .,0
7077,Miss South Africa is not White .,0
1251,Once again ..,0
3176,Just trying to make people understand that you dont HAVE to shave your head to be a skin .,0
5072,I suppose it 's their version of SF 's News and Articles forum .,0
3359,Forgot to add that in my earlier comment .,0
9296,I live in a large American city and it has gotten so bad that it is to the point where we are not just a minority .,1
6323,"I came here to find out why such a small population living on a small area of the planet , constantly ravaged by war and instability managed to become the opitomy of progress and civilisation and eventually rule the world .",0
8326,"In fact , I ca n't remember when I last saw one .",0
7549,I would willing risk jail time if it meant I could get my hands on them or anyone who does that to a white child .,0
3289,Day 2 Do n't Leave Watch the city burn around you .,0
7434,Okay I will take your word for it ; but than why do the same people when they use that word not say Cymru for Wales or Polska for Poland ?,0
9346,Quick .,0
3190,https : //www.stormfront.org/forum/t994857 / It 's a lesson for children .,0
6524,I like this man 's anger and resoluteness.Colud anyone tell where to take the whole footage ?,0
7937,I THANK ALL OF YOU VERY MUCH,0
1051,"They re more like a virus than human ; they get inside a country and they taint it with their sickness and pretty soon the whole country goes to hell while the government tries to ban video games because knife crime , rapes and mindless violence has skyrocketed .",1
4069,and I just want to put it out there I have the receipts for all but what I gave debras and what I gave to the mechanic in Elgin for debras van but as you can see from leithnd.com even they watched me pay that just go to town news and click on the November 29th post,0
6947,I do n't even like buying cartons of juice !,0
6414,Thanks.,0
272,I have dark brown hair and brown eyes and I 'm as pale as the moon .,0
2042,Disagree.,0
4763,"At a brewers convention , the Pres. of Hamms , the Pres. of Schlitz , the Pres. of Bubweiser , and the Pres. of Guiness all meet up and decide to have lunch together ...",0
